Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Malaria,43,Dakshin Dinajpur,West Bengal,27.51,0.134235802,30
Acute Diarrhoeal Disease,43,Badgam,Jammu and Kashmir,25.05,0.295386099,23
Chikungunya,43,Khandwa,Madhya Pradesh,35.0733334,0.002249585,300
Chikungunya,43,Bhind,Madhya Pradesh,30.14,0.493637282,46
Chikungunya,43,Tikamgarh,Madhya Pradesh,26.995,0.421521274,80
Chikungunya,43,Akola,Maharashtra,31.91,0.074709848,98
Dengue,43,Bharatpur,Rajasthan,39.38,0.00065259,17
Chikungunya,43,Howrah,West Bengal,27.05,1.229217162,590
Malaria,43,Munger,Bihar,29.798,0.197503866,32
Malaria,44,Chirang,Assam,24.87,0.035760925,297
Malaria,44,Sonitpur,Assam,26.7266666,0.083481325,15
Acute Diarrhoeal Disease,44,Katihar,Bihar,29.218,0.018067599,31
Acute Diarrhoeal Disease,44,Lakhisarai,Bihar,27.7333334,0.002280615,45
Acute Diarrhoeal Disease,44,Bidar,Karnataka,35.22,0.012004429,69
Acute Diarrhoeal Disease,44,Bijapur,Karnataka,35.002,0.040229306,29
Acute Diarrhoeal Disease,44,Dharwad,Karnataka,32.87,0.054335911,12
Cholera,44,Hassan,Karnataka,28.742,0.337346112,19
Acute Diarrhoeal Disease,44,Haveri,Karnataka,25.365,0.068890917,54
Chikungunya,44,Dhar,Madhya Pradesh,36.9833334,5.45E-05,10
Chikungunya,44,Gwalior,Madhya Pradesh,34.59,5.06E-05,151
Malaria,44,Mandsaur,Madhya Pradesh,34.9033334,5.96E-05,29
Chikungunya,44,Rajgarh,Madhya Pradesh,37.042,5.96E-05,62
Acute Diarrhoeal Disease,44,Shahdol,Madhya Pradesh,29.32,4.93E-05,35
Malaria,44,Umaria,Madhya Pradesh,30.0533334,5.45E-05,150
Acute Diarrhoeal Disease,44,Balasore,Odisha,28.666,0.011598053,85
Malaria,44,Rohtas,Bihar,28.76,0.802210575,50
Chikungunya,44,Belgaum,Karnataka,30.178,0.280098079,20
Acute Diarrhoeal Disease,44,Belgaum,Karnataka,29.222,0.410797502,25
Chikungunya,44,Nashik,Maharashtra,29.5933334,0.301869918,17
Acute Diarrhoeal Disease,44,Nashik,Maharashtra,30.8166666,0.289561966,117
Acute Encephalitis Syndrome,44,Maharajganj,Uttar Pradesh,22.162,0.161273605,321
Malaria,44,Munger,Bihar,27.93,0.285265625,89
Malaria,45,West Singhbhum,Jharkhand,28.6233334,7.07E-05,104
Chikungunya,45,Bhopal,Madhya Pradesh,33.5133334,6.24E-05,6
Malaria,45,Mandla,Madhya Pradesh,30.8166666,6.24E-05,33
Chikungunya,45,Ahmednagar,Maharashtra,32.8466666,0.001625036,31
Acute Diarrhoeal Disease,45,Dhenkanal,Odisha,30.074,5.82E-05,35
Malaria,45,Udaipur,Rajasthan,33.626,5.44E-05,23
Dengue,45,Sivaganga,Tamil Nadu,31.3033334,0.26030088,6
Acute Diarrhoeal Disease,45,Bankura,West Bengal,28.785,8.05E-05,25
Acute Diarrhoeal Disease,45,Burdwan,West Bengal,28.714,0.000111434,30
Acute Diarrhoeal Disease,45,Burdwan,West Bengal,28.886,5.33E-05,16
Acute Diarrhoeal Disease,45,Burdwan,West Bengal,29.27,0.008208973,75
Acute Diarrhoeal Disease,45,Araria,Bihar,28.38,0.116625211,31
Acute Diarrhoeal Disease,45,Wayanad,Kerala,28.925,0.261546694,12
Malaria,45,Neemuch,Madhya Pradesh,37.1366666,6.87E-05,65
Chikungunya,45,Ahmednagar,Maharashtra,31.385,0.019211524,219
Chikungunya,45,Ahmednagar,Maharashtra,32.262,0.027118188,167
Chikungunya,45,Beed,Maharashtra,31.91,0.297664527,188
Dengue,45,Beed,Maharashtra,34.215,0.148126718,19
Acute Diarrhoeal Disease,45,Coimbatore,Tamil Nadu,35.55,1.285018479,20
Chikungunya,45,Coimbatore,Tamil Nadu,36.23,0.528507906,12
Dengue,45,Puducherry,Puducherry,30.25,0.622928758,23
Chikungunya,45,Khandwa,Madhya Pradesh,36.7166666,5.62E-05,400
Dengue,45,Faridabad,Haryana,35.4266666,0.011796417,69
Chikungunya,45,Nashik,Maharashtra,29.6633334,0.000175468,15
Dengue,45,Howrah,West Bengal,27.39,1.243327224,18
Acute Diarrhoeal Disease,46,Prakasam,Andhra Pradesh,33.846,8.42E-05,20
Malaria,46,Chirang,Assam,23.46,0.027213786,87
Chikungunya,46,Nalanda,Bihar,28.475,0.000895061,24
Malaria,46,Bilaspur,Chhattisgarh,30.502,4.76E-05,53
Acute Diarrhoeal Disease,46,Raigarh,Chhattisgarh,29.3033334,4.76E-05,12
Acute Diarrhoeal Disease,46,Amreli,Gujarat,34.6533334,4.67E-05,48
Acute Diarrhoeal Disease,46,Anand,Gujarat,34.41,4.24E-05,28
Acute Diarrhoeal Disease,46,Rajkot,Gujarat,35.7566666,4.26E-05,20
Acute Diarrhoeal Disease,46,Wayanad,Kerala,24.6566666,0.016550946,10
Malaria,46,Panna,Madhya Pradesh,33.1433334,6.36E-05,25
Dengue,46,Ahmednagar,Maharashtra,33.722,0.001616429,10
Cholera,46,Kancheepuram,Tamil Nadu,30.442,0.056226624,13
Acute Diarrhoeal Disease,46,Thoothukudi,Tamil Nadu,34.51,0.093633201,20
Acute Diarrhoeal Disease,46,Villupuram,Tamil Nadu,28.71,0.248016504,21
Malaria,46,Munger,Bihar,26.795,0.021176723,10
Acute Diarrhoeal Disease,47,Chittoor,Andhra Pradesh,26.75,0.038731074,43
Acute Diarrhoeal Disease,47,Araria,Bihar,26.475,0.047806887,12
Malaria,47,Aurangabad,Bihar,28.465,4.81E-05,22
Malaria,47,Chhindwara,Madhya Pradesh,32.8633334,9.65E-05,65
Malaria,47,Gadchiroli,Maharashtra,29.63,9.14E-05,40
Dengue,47,Perambalur,Tamil Nadu,30.586,0.053850965,24
Acute Diarrhoeal Disease,47,Birbhum,West Bengal,29.958,0.026583704,34
Acute Diarrhoeal Disease,47,Bhavnagar,Gujarat,37.02,5.82E-05,75
Chikungunya,47,Chhindwara,Madhya Pradesh,33.04,5.82E-05,20
Dengue,47,Churachandpur,Manipur,24.41,0.988482807,71
Chikungunya,47,Jalpaiguri,West Bengal,24.906,0.011327139,21
Acute Diarrhoeal Disease,47,Amreli,Gujarat,34.6533334,4.67E-05,98
Acute Diarrhoeal Disease,47,Rajkot,Gujarat,35.7566666,4.26E-05,20
Malaria,47,West Singhbhum,Jharkhand,29.225,0.029356372,438
Dengue,47,Puducherry,Puducherry,30.25,0.622928758,152
Malaria,48,Dumka,Jharkhand,29.84,0.028553124,746
Dengue,48,Ratnagiri,Maharashtra,27.19,0.356768125,24
Acute Diarrhoeal Disease,48,Villupuram,Tamil Nadu,28.49,0.849583258,10
Dengue,48,Bankura,West Bengal,29.714,0.026426472,6
Acute Diarrhoeal Disease,48,Bankura,West Bengal,29.374,0.026954677,42
Acute Diarrhoeal Disease,48,Birbhum,West Bengal,30.015,0.045552503,23
Acute Diarrhoeal Disease,48,Murshidabad,West Bengal,29.35,0.056982769,36
Chikungunya,48,Morena,Madhya Pradesh,30.2233334,0.012708854,117
Chikungunya,48,Bhind,Madhya Pradesh,32.24,0.003990881,100
Dengue,48,Chandigarh,Chandigarh,28.355,0.604256423,25
Cholera,48,Puducherry,Puducherry,35.6966666,0.225489454,7
Malaria,49,Chirang,Assam,23.4666666,5.44E-05,76
Acute Diarrhoeal Disease,49,Bhavnagar,Gujarat,34.3966666,4.90E-05,17
Chikungunya,49,Patan,Gujarat,36.6033334,5.28E-05,13
Malaria,49,Seraikela- Kharsawan (West Singhbhum),Jharkhand,25.61,6.02E-05,38
Malaria,49,West Singhbhum,Jharkhand,26.84,6.41E-05,24
Acute Diarrhoeal Disease,49,Palakkad,Kerala,26.96,0.769392451,10
Chikungunya,49,Jalgaon,Maharashtra,31.3266666,5.44E-05,24
Chikungunya,49,Salem,Tamil Nadu,28.67,0.124927523,15
Cholera,49,Thiruvallur,Tamil Nadu,29.97,0.038512271,31
Cholera,49,Tiruvannamalai,Tamil Nadu,28.72,0.053884126,10
Acute Diarrhoeal Disease,49,Murshidabad,West Bengal,28.9166666,4.34E-05,29
Acute Diarrhoeal Disease,49,Malda,West Bengal,27.258,0.004872643,40
Acute Diarrhoeal Disease,49,Tumkur,Karnataka,27.97,0.268460602,337
Chikungunya,50,Visakhapatnam,Andhra Pradesh,29.23,0.005255753,12
Acute Diarrhoeal Disease,50,Surat,Gujarat,32.25,3.94E-05,40
Acute Diarrhoeal Disease,50,Ambala,Haryana,19.75,0.170546297,49
Acute Diarrhoeal Disease,50,Saraikela Kharsawan,Jharkhand,26.522,3.48E-05,62
Malaria,50,West Singhbhum,Jharkhand,27.16,3.48E-05,99
Acute Diarrhoeal Disease,50,Belgaum,Karnataka,32.134,6.76E-05,10
Dengue,50,Raigad,Maharashtra,32.3733334,8.40E-05,47
Acute Diarrhoeal Disease,50,Raigad,Maharashtra,31.69,0.040083211,27
Dengue,50,Nashik,Maharashtra,32.9133334,4.46E-05,6
Acute Diarrhoeal Disease,50,Dindigul,Tamil Nadu,27.48,0.135439351,15
Chikungunya,50,Cuddalore,Tamil Nadu,26.19,0.100120189,33
Acute Diarrhoeal Disease,50,Thanjavur,Tamil Nadu,27.22,0.056329342,32
Chikungunya,50,Tiruvannamalai,Tamil Nadu,27.55,0.048063435,9
Acute Diarrhoeal Disease,50,Rajkot,Gujarat,35.62,9.14E-05,231
Acute Diarrhoeal Disease,50,Rajkot,Gujarat,32.075,0.000838247,29
Dengue,50,Ahmednagar,Maharashtra,35.0166666,8.71E-05,9
Chikungunya,50,Nashik,Maharashtra,33.55,9.65E-05,17
Malaria,50,Thane,Maharashtra,31.8833334,2.74E-05,124
Acute Diarrhoeal Disease,50,Nayagarh,Odisha,29.19,0.145989462,45
Acute Diarrhoeal Disease,50,Gurgaon,Haryana,25.354,5.77E-05,109
Cholera,50,Thiruvannamalai,Tamil Nadu,28.858,0.114016466,15
Chikungunya,50,Jalpaiguri,West Bengal,24.906,0.011327139,780
Acute Diarrhoeal Disease,51,Krishna,Andhra Pradesh,29.186,0.03798658,48
Chikungunya,51,Khargone,Madhya Pradesh,33.2266666,2.74E-05,105
Dengue,51,Ariyalur,Tamil Nadu,26.798,0.090050009,7
Dengue,51,Erode,Tamil Nadu,29.27,0.013963881,14
Acute Diarrhoeal Disease,51,South 24 Parganas,West Bengal,23.8166666,0.006126871,23
Acute Diarrhoeal Disease,51,Belgaum,Karnataka,32.134,6.76E-05,10
Chikungunya,51,Tikamgarh,Madhya Pradesh,34.6833334,5.06E-05,63
Chikungunya,51,Washim,Maharashtra,36.2533334,4.57E-05,7
Acute Diarrhoeal Disease,51,Tuticorin,Tamil Nadu,28.865,0.211501791,29
Acute Diarrhoeal Disease,1,Nagaon,Assam,18.3733334,0.042577791,463
Acute Diarrhoeal Disease,1,Osmanabad,Maharashtra,33.246,0.013119703,23
Cholera,1,Ratnagiri,Maharashtra,31.806,0.000260196,32
Acute Diarrhoeal Disease,1,Alwar,Rajasthan,22.3466666,0.000199409,48
Acute Diarrhoeal Disease,2,Ludhiana,Punjab,11.874,0.138174921,104
Acute Diarrhoeal Disease,2,Sangli,Maharashtra,29.5166666,0.019379288,113
Chikungunya,3,Puducherry,Puducherry,26.965,0.034981116,8
Acute Diarrhoeal Disease,4,Amreli,Gujarat,33.7833334,3.16E-05,45
Acute Diarrhoeal Disease,4,Davangere.,Karnataka,30.56,0.067851926,23
Dengue,4,Beed,Maharashtra,30.0233334,0.076962888,90
Acute Diarrhoeal Disease,4,Villupuram,Tamil Nadu,28.03,0.023550168,11
Acute Diarrhoeal Disease,5,Chikmagalur,Karnataka,25.115,0.222373315,21
Acute Diarrhoeal Disease,6,Ratnagiri,Maharashtra,33.054,8.66E-05,14
Acute Diarrhoeal Disease,6,East Godavari,Andhra Pradesh,27.385,0.00894307,25
Acute Diarrhoeal Disease,6,Tumkur,Karnataka,29.546,0.117452111,26
Dengue,6,Virudhunagar,Tamil Nadu,33.226,0.001339758,38
Acute Diarrhoeal Disease,7,Dahod,Gujarat,32.662,0.001401144,10
Acute Diarrhoeal Disease,7,Gulbarga,Karnataka,38.41,5.57E-05,39
Acute Diarrhoeal Disease,7,Raichur,Karnataka,34.746,5.40E-05,46
Malaria,7,Dhule,Maharashtra,32.33,0.008374208,24
Dengue,7,Puducherry,Puducherry,27.9233334,0.047791559,10
Chikungunya,7,Virudhunagar,Tamil Nadu,33.538,0.000173903,68
Acute Diarrhoeal Disease,8,Prakasam,Andhra Pradesh,34.314,0.001624102,11
Acute Diarrhoeal Disease,8,Dindigul,Tamil Nadu,32.45,0.000762069,112
Acute Diarrhoeal Disease,9,Khammam,Telangana,34.215,0.023730977,45
Acute Diarrhoeal Disease,9,Prakasam,Andhra Pradesh,35.818,0.007760541,31
Acute Diarrhoeal Disease,9,Chikmagalur,Karnataka,28.582,0.017006335,10
Acute Diarrhoeal Disease,10,Mahbubnagar,Telangana,39.59,8.07E-05,11
Acute Diarrhoeal Disease,10,Bijapur,Karnataka,42.77,0.003015112,26
Dengue,10,Belgaum,Karnataka,39.8433334,0.001086492,10
Cholera,10,Sholapur,Maharashtra,39.97,0.006599987,218
Acute Diarrhoeal Disease,10,Nanded,Maharashtra,42.122,5.70E-05,20
Acute Diarrhoeal Disease,10,Khurda,Odisha,36.5833334,0.001070283,57
Acute Diarrhoeal Disease,10,Thiruvannamalai,Tamil Nadu,40.914,0.000421728,162
Acute Diarrhoeal Disease,10,Nagpur,Maharashtra,33.006,0.029010939,81
Malaria,11,Karbi Anglong,Assam,19.3833334,0.010131089,21
Chikungunya,11,Thane,Maharashtra,31.714,0.002743677,61
Acute Diarrhoeal Disease,11,Mahabubnagar,Telangana,41.158,4.61E-05,16
Acute Diarrhoeal Disease,12,Visakhapatnam,Andhra Pradesh,32.365,0.038968886,36
Acute Diarrhoeal Disease,12,Kheda,Gujarat,42.9,1.97E-05,33
Dengue,12,Ernakulam,Kerala,31.83,0.063601793,9
Acute Diarrhoeal Disease,13,Sonitpur,Assam,25.23,1.544552059,23
Acute Diarrhoeal Disease,13,Shimla,Himachal Pradesh,28.8333334,1.46E-05,14
Malaria,13,Bijapur,Karnataka,45.3266666,1.46E-05,192
Acute Diarrhoeal Disease,13,Hassan,Karnataka,38.482,0.000152846,54
Acute Diarrhoeal Disease,13,Idukki,Kerala,30.6466666,0.261876454,20
Acute Diarrhoeal Disease,13,Pune,Maharashtra,38.42,4.61E-05,131
Acute Diarrhoeal Disease,13,Jalore,Rajasthan,49.58,1.97E-05,26
Acute Diarrhoeal Disease,14,Krishna,Andhra Pradesh,32.382,0.000686087,19
Acute Diarrhoeal Disease,14,Gandhinagar,Gujarat,41.0933334,5.86E-05,94
Malaria,14,Nalbari,Assam,27.182,0.003936545,5
Acute Diarrhoeal Disease,14,Vellore,Tamil Nadu,38.09,0.000241912,17
Malaria,14,Karbi Anglong,Assam,28.25,1.82554417,427
Acute Diarrhoeal Disease,14,Hassan,Karnataka,38.22,0.018628639,85
Acute Diarrhoeal Disease,14,Purba Medinipur,West Bengal,32.598,0.01595741,56
Acute Diarrhoeal Disease,15,Chittoor,Andhra Pradesh,37.722,0.050939874,14
Dengue,15,Kottayam,Kerala,31.3366666,0.653701786,7
Acute Diarrhoeal Disease,15,Tiruvannamalai,Tamil Nadu,38.86,0.00820657,29
Acute Diarrhoeal Disease,15,Nainital,Uttarakhand,32.6866666,0.000198828,23
Acute Diarrhoeal Disease,15,Jalgaon,Maharashtra,44.54,5.42E-05,7
Acute Diarrhoeal Disease,15,Virudhunagar,Tamil Nadu,43.0766666,0.000979452,12
Acute Diarrhoeal Disease,15,Dinajpur,West Bengal,35.8,0.00011698,27
Acute Diarrhoeal Disease,15,Purba Medinipur,West Bengal,32.598,0.01595741,56
Acute Diarrhoeal Disease,16,Mahbubnagar,Telangana,42.31,0.005087816,21
Acute Diarrhoeal Disease,16,Prakasam,Andhra Pradesh,42.646,0.010631221,26
Acute Diarrhoeal Disease,16,Beed,Maharashtra,48.978,0.000150443,29
Dengue,16,Beed,Maharashtra,45.578,0.002298409,22
Acute Diarrhoeal Disease,16,Bangalore,Karnataka,41.0266666,0.002262508,79
Chikungunya,16,Belgaum,Karnataka,41.4733334,0.072870302,55
Acute Diarrhoeal Disease,16,Belgaum,Karnataka,41.4733334,0.072870302,52
Acute Diarrhoeal Disease,16,Villupuram,Tamil Nadu,35.134,0.002448408,38
Acute Diarrhoeal Disease,16,Dindigul,Tamil Nadu,39.89,0.015240215,19
Acute Diarrhoeal Disease,16,Murshidabad,West Bengal,34.0533334,0.075345746,145
Acute Diarrhoeal Disease,16,Hooghly,West Bengal,30.758,0.001816621,148
Malaria,16,Sonitpur,Assam,25.38,2.111464271,30
Chikungunya,16,Jaipur,Rajasthan,44.5933334,4.38E-05,30
Dengue,16,Kottayam,Kerala,31.3366666,0.653701786,10
Acute Diarrhoeal Disease,16,Howrah,West Bengal,31.7466666,0.00010913,121
Acute Diarrhoeal Disease,17,Warangal,Telangana,43.2233334,0.017636279,30
Acute Diarrhoeal Disease,17,Kottayam,Kerala,29.498,0.475724126,25
Acute Diarrhoeal Disease,17,Ratnagiri,Maharashtra,36.9133334,0.012403202,36
Acute Diarrhoeal Disease,17,Villupuram,Tamil Nadu,36.154,0.019031974,12
Acute Diarrhoeal Disease,17,Krishnagiri,Tamil Nadu,36.31,0.046079112,35
Acute Diarrhoeal Disease,17,Trichy,Tamil Nadu,40.39,0.020476027,53
Acute Diarrhoeal Disease,17,Perambalur,Tamil Nadu,40.39,0.020476027,17
Acute Diarrhoeal Disease,17,Lucknow,Uttar Pradesh,38.5833334,0.000112159,43
Acute Diarrhoeal Disease,17,Bulandshahar,Uttar Pradesh,42.71,0.012198715,518
Acute Diarrhoeal Disease,17,Jalpaiguri,West Bengal,23.902,0.110891772,42
Dengue,17,Kottayam,Kerala,31.3366666,0.653701786,14
Acute Diarrhoeal Disease,18,Chittoor,Andhra Pradesh,36.702,0.007357521,30
Acute Diarrhoeal Disease,18,Gandhi Nagar,Gujarat,45.3566666,0.002044045,57
Acute Diarrhoeal Disease,18,Navsari,Gujarat,44.8433334,5.82E-05,99
Acute Diarrhoeal Disease,18,Vadodara,Gujarat,47.2866666,0.000102125,21
Acute Diarrhoeal Disease,18,Chikkaballapur,Karnataka,34.71,0.078280077,10
Acute Diarrhoeal Disease,18,Akola,Maharashtra,54.578,0.001634605,26
Acute Diarrhoeal Disease,18,Mayurbhanj,Odisha,36.1833334,0.241550758,17
Acute Diarrhoeal Disease,18,Sivaganga,Tamil Nadu,43.88,0.092131087,13
Acute Diarrhoeal Disease,18,Auraiya,Uttar Pradesh,39.038,0.090980147,14
Acute Diarrhoeal Disease,18,West Medinipur,West Bengal,32.5633334,0.040712582,13
Malaria,18,Udupi,Karnataka,32.97,0.104227227,50
Acute Diarrhoeal Disease,18,Udupi,Karnataka,33.234,0.010091904,75
Acute Diarrhoeal Disease,18,Chikkaballapur,Karnataka,37.338,0.039887834,18
Acute Diarrhoeal Disease,18,Gonda,Uttar Pradesh,36.87,0.035837047,20
Dengue,18,Kottayam,Kerala,31.3366666,0.653701786,32
Acute Diarrhoeal Disease,18,Hassan,Karnataka,32.545,0.31468461,66
Acute Diarrhoeal Disease,18,Jalpaiguri,West Bengal,21.05,0.400244806,52
Acute Diarrhoeal Disease,19,Nalgonda,Telangana,38.194,0.011251919,52
Acute Diarrhoeal Disease,19,Prakasam,Andhra Pradesh,39.33,0.017319484,13
Acute Diarrhoeal Disease,19,Guntur,Andhra Pradesh,37.122,0.008228922,45
Acute Diarrhoeal Disease,19,Kadapa,Andhra Pradesh,41.126,0.011986718,17
Cholera,19,Panchmahal,Gujarat,51.55,3.00E-05,6
Acute Diarrhoeal Disease,19,Bijapur,Karnataka,43.9966666,0.14120391,10
Dengue,19,Kolar,Karnataka,35.9366666,0.011155201,12
Acute Diarrhoeal Disease,19,Mandya,Karnataka,31.9033334,0.186215688,24
Acute Diarrhoeal Disease,19,Chitradurga,Karnataka,37.7466666,0.03679995,20
Malaria,19,Dungarpur,Rajasthan,40.95,0.000329647,41
Acute Diarrhoeal Disease,19,Krishnagiri,Tamil Nadu,36.435,0.198142939,24
Cholera,19,Salem,Tamil Nadu,37.7166666,0.192517184,82
Cholera,19,Theni,Tamil Nadu,42.5833334,0.066526953,23
Acute Diarrhoeal Disease,19,Aligarh,Uttar Pradesh,43.24,0.000719711,14
Acute Diarrhoeal Disease,19,Davanagere,Karnataka,39.438,0.039009642,12
Cholera,19,Mysore,Karnataka,35.255,0.319312637,5
Acute Diarrhoeal Disease,19,Koppal,Karnataka,41.1666666,0.000883985,23
Dengue,19,Koppal,Karnataka,42.986,0.027246688,10
Chikungunya,19,Tumkur,Karnataka,36.734,0.148171522,63
Malaria,19,Thiruvananthapuram,Kerala,30.558,0.845822807,37
Acute Diarrhoeal Disease,19,Nanded,Maharashtra,47.575,0.039374373,18
Acute Diarrhoeal Disease,19,Cuddalore,Tamil Nadu,35.945,0.001728863,27
Acute Diarrhoeal Disease,19,Nadia,West Bengal,32.442,0.384021325,76
Acute Diarrhoeal Disease,19,Hassan,Karnataka,32.545,0.31468461,104
Acute Diarrhoeal Disease,19,Jalpaiguri,West Bengal,23.902,0.110891772,66
Acute Diarrhoeal Disease,20,Kadapa,Andhra Pradesh,41.126,0.011986718,18
Acute Diarrhoeal Disease,20,Rangareddy,Telangana,40.805,0.04867561,242
Acute Diarrhoeal Disease,20,Medak,Telangana,41.634,0.001396035,10
Acute Diarrhoeal Disease,20,Chittoor,Andhra Pradesh,37.506,0.002323593,37
Acute Diarrhoeal Disease,20,Hassan,Karnataka,33.386,0.081144094,11
Acute Diarrhoeal Disease,20,Nashik,Maharashtra,46.602,0.003804858,102
Acute Diarrhoeal Disease,20,Tiruchirapalli,Tamil Nadu,37.39,0.030439035,29
Acute Diarrhoeal Disease,20,Vellore,Tamil Nadu,37.265,0.009212823,12
Cholera,20,Howrah,West Bengal,30.495,0.15018451,90
Acute Diarrhoeal Disease,20,Nadia,West Bengal,32.955,0.046618742,39
Acute Diarrhoeal Disease,20,Udaipur,Rajasthan,50.3733334,0.032348736,22
Malaria,20,Sonitpur,Assam,25.38,2.111464271,1112
Malaria,20,Karbi Anglong,Assam,25.922,0.190315585,533
Dengue,20,Kottayam,Kerala,30.55,0.587174627,10
Acute Diarrhoeal Disease,20,Akola,Maharashtra,54.578,0.001634605,28
Acute Diarrhoeal Disease,20,Theni,Tamil Nadu,41.545,0.037260218,13
Acute Diarrhoeal Disease,20,Salem,Tamil Nadu,36.69,0.291434051,14
Acute Diarrhoeal Disease,20,Jalpaiguri,West Bengal,23.902,0.110891772,66
Acute Diarrhoeal Disease,21,Kadapa,Andhra Pradesh,43.2433334,0.023077777,42
Acute Diarrhoeal Disease,21,Chittoor,Andhra Pradesh,36.775,0.033875874,44
Acute Diarrhoeal Disease,21,Nalbari,Assam,23.1466666,3.178165065,62
Acute Diarrhoeal Disease,21,Shimla,Himachal Pradesh,35.154,0.022211379,64
Acute Diarrhoeal Disease,21,Gurgaon,Haryana,45.95,0.005179284,230
Acute Diarrhoeal Disease,21,Jind,Haryana,46.99,0.01700769,610
Chikungunya,21,Chamarajnagar,Karnataka,35.3833334,0.173238121,18
Acute Diarrhoeal Disease,21,Chikkaballapur,Karnataka,33.015,0.34701225,25
Acute Diarrhoeal Disease,21,Villupuram,Tamil Nadu,37.35,0.088091305,14
Acute Diarrhoeal Disease,21,Paschim Medinipur,West Bengal,31.54,0.060889228,14
Acute Diarrhoeal Disease,21,Paschim Medinipur,West Bengal,32.935,0.040541835,18
Malaria,21,Dhemaji,Assam,23.42,1.05596465,257
Acute Encephalitis Syndrome,21,Dibrugarh,Assam,27.39,0.357180515,3
Acute Diarrhoeal Disease,21,Lower Dibang Valley,Arunachal Pradesh,15.48,0.380632898,65
Dengue,21,Kottayam,Kerala,33.006,0.57515147,8
Dengue,21,Idukki,Kerala,27.21,0.712416366,10
Acute Diarrhoeal Disease,21,Mallapuram,Kerala,29.75,0.978454893,28
Acute Diarrhoeal Disease,21,Ujjain,Madhya Pradesh,49.49,0.001316356,26
Acute Diarrhoeal Disease,21,Tonk,Rajasthan,42.506,0.002274423,100
Acute Diarrhoeal Disease,21,Udaipur,Rajasthan,49.7733334,0.003692869,46
Dengue,21,Kottayam,Kerala,30.55,0.587174627,16
Acute Diarrhoeal Disease,21,Perambalur,Tamil Nadu,39.99,0.098292143,25
Cholera,21,Howrah,West Bengal,30.495,0.15018451,90
Malaria,22,Golaghat,Assam,25.83,1.471170596,140
Cholera,22,Sonitpur,Assam,25.83,1.000541555,81
Acute Diarrhoeal Disease,22,Navsari,Gujarat,35.1633334,0.001981435,58
Malaria,22,Chikmagalur,Karnataka,29.8033334,0.069440703,76
Acute Diarrhoeal Disease,22,Theni,Tamil Nadu,40.84,0.081071958,21
Acute Diarrhoeal Disease,22,Nainital,Uttarakhand,33.29,0.059170554,34
Acute Diarrhoeal Disease,22,Banda,Uttar Pradesh,35.715,0.000265615,19
Acute Diarrhoeal Disease,22,Nadia,West Bengal,26.43,0.696739917,51
Acute Diarrhoeal Disease,22,Jhunjhunu,Rajasthan,45.5,0.00370886,110
Acute Diarrhoeal Disease,22,Sikar,Rajasthan,45.1566666,0.000846075,232
Acute Diarrhoeal Disease,22,Sirohi,Rajasthan,47.95,3.27E-05,64
Acute Diarrhoeal Disease,22,Alwar,Rajasthan,46.13,4.88E-05,25
Acute Diarrhoeal Disease,22,Allahabad,Uttar Pradesh,39.0866666,0.009275116,9
Acute Encephalitis Syndrome,22,Dibrugarh,Assam,23.42,1.05596465,4
Malaria,22,Karbi Anglong,Assam,28.95,1.002229445,677
Acute Diarrhoeal Disease,22,Jind,Haryana,46.99,0.01700769,784
Acute Diarrhoeal Disease,22,Paschim Medinipur,West Bengal,31.54,0.060889228,18
Acute Diarrhoeal Disease,23,Medak,Telangana,43.222,0.011812142,10
Acute Diarrhoeal Disease,23,Medak,Telangana,42.7566666,3.90E-05,128
Acute Diarrhoeal Disease,23,Kurnool,Andhra Pradesh,41.075,0.040480254,22
Malaria,23,Chirang,Assam,21.37,2.040310236,20
Acute Diarrhoeal Disease,23,Dibrugarh,Assam,16.34,1.901711645,4
Acute Diarrhoeal Disease,23,Golaghat,Assam,25.01,2.895928809,27
Acute Diarrhoeal Disease,23,Gandhi Nagar,Gujarat,43.778,0.044107769,16
